artifact_relative_path	artifact_basename	source_file	source_group	line_number	reference_state	line_text
S_921_full_feature_dict.pickle	S_921_full_feature_dict.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Quick_Dirty_MPNN_ML.ipynb"",""provenance"":[],""collapsed_sections"":[],""authorship_tag"":""ABX9TyM3O16DNlFfItDtQz/pD0O4""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""a0cb0fd84efb47f58c21072b87cc907e"":{""model_module"":""@jupyter-widgets/controls"",""model_name"":""HBoxModel"",""model_module_version"":""1.5.0"",""state"":{""_dom_cl"
Ssym_full_feature_dict.pickle	Ssym_full_feature_dict.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Quick_Dirty_MPNN_ML.ipynb"",""provenance"":[],""collapsed_sections"":[],""authorship_tag"":""ABX9TyM3O16DNlFfItDtQz/pD0O4""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""a0cb0fd84efb47f58c21072b87cc907e"":{""model_module"":""@jupyter-widgets/controls"",""model_name"":""HBoxModel"",""model_module_version"":""1.5.0"",""state"":{""_dom_cl"
S_2648_full_feature_dict.pickle	S_2648_full_feature_dict.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Quick_Dirty_MPNN_ML_V2.ipynb"",""provenance"":[{""file_id"":""1UbMtkP3y9l-EmVR3lAqHgpnu3o9jkRKV"",""timestamp"":1660767058737}],""collapsed_sections"":[],""authorship_tag"":""ABX9TyO0Gy35jN7YcuWj8IlgTanm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""75803508d6794e51a306057d12bf7278"":{""model_module"":""@jupyter-widgets/control"
S_669_feature_combo_model_dict.pickle	S_669_feature_combo_model_dict.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Quick_Dirty_MPNN_ML_V2.ipynb"",""provenance"":[{""file_id"":""1UbMtkP3y9l-EmVR3lAqHgpnu3o9jkRKV"",""timestamp"":1660767058737}],""collapsed_sections"":[],""authorship_tag"":""ABX9TyO0Gy35jN7YcuWj8IlgTanm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""75803508d6794e51a306057d12bf7278"":{""model_module"":""@jupyter-widgets/control"
S_669_feature_combo_result_dict.pickle	S_669_feature_combo_result_dict.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Quick_Dirty_MPNN_ML_V2.ipynb"",""provenance"":[{""file_id"":""1UbMtkP3y9l-EmVR3lAqHgpnu3o9jkRKV"",""timestamp"":1660767058737}],""collapsed_sections"":[],""authorship_tag"":""ABX9TyO0Gy35jN7YcuWj8IlgTanm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""75803508d6794e51a306057d12bf7278"":{""model_module"":""@jupyter-widgets/control"
S_669_full_feature_dict.pickle	S_669_full_feature_dict.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Quick_Dirty_MPNN_ML_V2.ipynb"",""provenance"":[{""file_id"":""1UbMtkP3y9l-EmVR3lAqHgpnu3o9jkRKV"",""timestamp"":1660767058737}],""collapsed_sections"":[],""authorship_tag"":""ABX9TyO0Gy35jN7YcuWj8IlgTanm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""75803508d6794e51a306057d12bf7278"":{""model_module"":""@jupyter-widgets/control"
S_921_full_feature_dict.pickle	S_921_full_feature_dict.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Quick_Dirty_MPNN_ML_V2.ipynb"",""provenance"":[{""file_id"":""1UbMtkP3y9l-EmVR3lAqHgpnu3o9jkRKV"",""timestamp"":1660767058737}],""collapsed_sections"":[],""authorship_tag"":""ABX9TyO0Gy35jN7YcuWj8IlgTanm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""75803508d6794e51a306057d12bf7278"":{""model_module"":""@jupyter-widgets/control"
Ssym_full_feature_dict.pickle	Ssym_full_feature_dict.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Quick_Dirty_MPNN_ML_V2.ipynb"",""provenance"":[{""file_id"":""1UbMtkP3y9l-EmVR3lAqHgpnu3o9jkRKV"",""timestamp"":1660767058737}],""collapsed_sections"":[],""authorship_tag"":""ABX9TyO0Gy35jN7YcuWj8IlgTanm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""75803508d6794e51a306057d12bf7278"":{""model_module"":""@jupyter-widgets/control"
feature_combo_model_dict.pickle	feature_combo_model_dict.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Quick_Dirty_MPNN_ML_V2.ipynb"",""provenance"":[{""file_id"":""1UbMtkP3y9l-EmVR3lAqHgpnu3o9jkRKV"",""timestamp"":1660767058737}],""collapsed_sections"":[],""authorship_tag"":""ABX9TyO0Gy35jN7YcuWj8IlgTanm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""75803508d6794e51a306057d12bf7278"":{""model_module"":""@jupyter-widgets/control"
feature_combo_result_dict.pickle	feature_combo_result_dict.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Quick_Dirty_MPNN_ML_V2.ipynb"",""provenance"":[{""file_id"":""1UbMtkP3y9l-EmVR3lAqHgpnu3o9jkRKV"",""timestamp"":1660767058737}],""collapsed_sections"":[],""authorship_tag"":""ABX9TyO0Gy35jN7YcuWj8IlgTanm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""75803508d6794e51a306057d12bf7278"":{""model_module"":""@jupyter-widgets/control"
S_2648_pmppn_info_dict_V2.pickle	S_2648_pmppn_info_dict_V2.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_V2.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Quick_Dirty_MPNN_ML_V2_V2.ipynb"",""provenance"":[{""file_id"":""1OcwzjBbUTsRE9c_L-Ccxug6YDr8oW_AW"",""timestamp"":1660912197455},{""file_id"":""1UbMtkP3y9l-EmVR3lAqHgpnu3o9jkRKV"",""timestamp"":1660767058737}],""collapsed_sections"":[],""authorship_tag"":""ABX9TyOkKwok1KVB6Uf8u88g+yuv""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":"
S_669_feature_combo_model_dict.pickle	S_669_feature_combo_model_dict.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_V2.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Quick_Dirty_MPNN_ML_V2_V2.ipynb"",""provenance"":[{""file_id"":""1OcwzjBbUTsRE9c_L-Ccxug6YDr8oW_AW"",""timestamp"":1660912197455},{""file_id"":""1UbMtkP3y9l-EmVR3lAqHgpnu3o9jkRKV"",""timestamp"":1660767058737}],""collapsed_sections"":[],""authorship_tag"":""ABX9TyOkKwok1KVB6Uf8u88g+yuv""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":"
S_669_feature_combo_result_dict.pickle	S_669_feature_combo_result_dict.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_V2.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Quick_Dirty_MPNN_ML_V2_V2.ipynb"",""provenance"":[{""file_id"":""1OcwzjBbUTsRE9c_L-Ccxug6YDr8oW_AW"",""timestamp"":1660912197455},{""file_id"":""1UbMtkP3y9l-EmVR3lAqHgpnu3o9jkRKV"",""timestamp"":1660767058737}],""collapsed_sections"":[],""authorship_tag"":""ABX9TyOkKwok1KVB6Uf8u88g+yuv""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":"
S_669_pmppn_info_dict_V2.pickle	S_669_pmppn_info_dict_V2.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_V2.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Quick_Dirty_MPNN_ML_V2_V2.ipynb"",""provenance"":[{""file_id"":""1OcwzjBbUTsRE9c_L-Ccxug6YDr8oW_AW"",""timestamp"":1660912197455},{""file_id"":""1UbMtkP3y9l-EmVR3lAqHgpnu3o9jkRKV"",""timestamp"":1660767058737}],""collapsed_sections"":[],""authorship_tag"":""ABX9TyOkKwok1KVB6Uf8u88g+yuv""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":"
S_921_pmppn_info_dict_V2.pickle	S_921_pmppn_info_dict_V2.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_V2.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Quick_Dirty_MPNN_ML_V2_V2.ipynb"",""provenance"":[{""file_id"":""1OcwzjBbUTsRE9c_L-Ccxug6YDr8oW_AW"",""timestamp"":1660912197455},{""file_id"":""1UbMtkP3y9l-EmVR3lAqHgpnu3o9jkRKV"",""timestamp"":1660767058737}],""collapsed_sections"":[],""authorship_tag"":""ABX9TyOkKwok1KVB6Uf8u88g+yuv""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":"
Ssym_pmppn_info_dict_V2.pickle	Ssym_pmppn_info_dict_V2.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_V2.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Quick_Dirty_MPNN_ML_V2_V2.ipynb"",""provenance"":[{""file_id"":""1OcwzjBbUTsRE9c_L-Ccxug6YDr8oW_AW"",""timestamp"":1660912197455},{""file_id"":""1UbMtkP3y9l-EmVR3lAqHgpnu3o9jkRKV"",""timestamp"":1660767058737}],""collapsed_sections"":[],""authorship_tag"":""ABX9TyOkKwok1KVB6Uf8u88g+yuv""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":"
feature_combo_model_dict.pickle	feature_combo_model_dict.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_V2.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Quick_Dirty_MPNN_ML_V2_V2.ipynb"",""provenance"":[{""file_id"":""1OcwzjBbUTsRE9c_L-Ccxug6YDr8oW_AW"",""timestamp"":1660912197455},{""file_id"":""1UbMtkP3y9l-EmVR3lAqHgpnu3o9jkRKV"",""timestamp"":1660767058737}],""collapsed_sections"":[],""authorship_tag"":""ABX9TyOkKwok1KVB6Uf8u88g+yuv""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":"
feature_combo_result_dict.pickle	feature_combo_result_dict.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_V2.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Quick_Dirty_MPNN_ML_V2_V2.ipynb"",""provenance"":[{""file_id"":""1OcwzjBbUTsRE9c_L-Ccxug6YDr8oW_AW"",""timestamp"":1660912197455},{""file_id"":""1UbMtkP3y9l-EmVR3lAqHgpnu3o9jkRKV"",""timestamp"":1660767058737}],""collapsed_sections"":[],""authorship_tag"":""ABX9TyOkKwok1KVB6Uf8u88g+yuv""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":"
Feature-Feature_Correlation.png	Feature-Feature_Correlation.png	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_V3.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""cells"":[{""cell_type"":""code"",""execution_count"":1,""metadata"":{""colab"":{""base_uri"":""https://localhost:8080/""},""executionInfo"":{""elapsed"":20761,""status"":""ok"",""timestamp"":1663976451577,""user"":{""displayName"":""Sajid Ahmed"",""userId"":""04752908110581574178""},""user_tz"":300},""id"":""z-3O_CSy0kbu"",""outputId"":""9d679bfe-4f4d-4031-f87e-541d00ea6eb1""},""outputs"":[{""name"":""stdout"",""output_type"":""stream"",""text"":[""Mounted at /content/drive\n""]}],""source"":[""from google.colab import drive\n"",""drive.mount('/content/dri"
S_2648_pmppn_info_dict_V3.pickle	S_2648_pmppn_info_dict_V3.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_V3.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""cells"":[{""cell_type"":""code"",""execution_count"":1,""metadata"":{""colab"":{""base_uri"":""https://localhost:8080/""},""executionInfo"":{""elapsed"":20761,""status"":""ok"",""timestamp"":1663976451577,""user"":{""displayName"":""Sajid Ahmed"",""userId"":""04752908110581574178""},""user_tz"":300},""id"":""z-3O_CSy0kbu"",""outputId"":""9d679bfe-4f4d-4031-f87e-541d00ea6eb1""},""outputs"":[{""name"":""stdout"",""output_type"":""stream"",""text"":[""Mounted at /content/drive\n""]}],""source"":[""from google.colab import drive\n"",""drive.mount('/content/dri"
S_669_pmppn_info_dict_V2.pickle	S_669_pmppn_info_dict_V2.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_V3.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""cells"":[{""cell_type"":""code"",""execution_count"":1,""metadata"":{""colab"":{""base_uri"":""https://localhost:8080/""},""executionInfo"":{""elapsed"":20761,""status"":""ok"",""timestamp"":1663976451577,""user"":{""displayName"":""Sajid Ahmed"",""userId"":""04752908110581574178""},""user_tz"":300},""id"":""z-3O_CSy0kbu"",""outputId"":""9d679bfe-4f4d-4031-f87e-541d00ea6eb1""},""outputs"":[{""name"":""stdout"",""output_type"":""stream"",""text"":[""Mounted at /content/drive\n""]}],""source"":[""from google.colab import drive\n"",""drive.mount('/content/dri"
S_669_pmppn_info_dict_V3.pickle	S_669_pmppn_info_dict_V3.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_V3.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""cells"":[{""cell_type"":""code"",""execution_count"":1,""metadata"":{""colab"":{""base_uri"":""https://localhost:8080/""},""executionInfo"":{""elapsed"":20761,""status"":""ok"",""timestamp"":1663976451577,""user"":{""displayName"":""Sajid Ahmed"",""userId"":""04752908110581574178""},""user_tz"":300},""id"":""z-3O_CSy0kbu"",""outputId"":""9d679bfe-4f4d-4031-f87e-541d00ea6eb1""},""outputs"":[{""name"":""stdout"",""output_type"":""stream"",""text"":[""Mounted at /content/drive\n""]}],""source"":[""from google.colab import drive\n"",""drive.mount('/content/dri"
S_921_pmppn_info_dict_V3.pickle	S_921_pmppn_info_dict_V3.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_V3.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""cells"":[{""cell_type"":""code"",""execution_count"":1,""metadata"":{""colab"":{""base_uri"":""https://localhost:8080/""},""executionInfo"":{""elapsed"":20761,""status"":""ok"",""timestamp"":1663976451577,""user"":{""displayName"":""Sajid Ahmed"",""userId"":""04752908110581574178""},""user_tz"":300},""id"":""z-3O_CSy0kbu"",""outputId"":""9d679bfe-4f4d-4031-f87e-541d00ea6eb1""},""outputs"":[{""name"":""stdout"",""output_type"":""stream"",""text"":[""Mounted at /content/drive\n""]}],""source"":[""from google.colab import drive\n"",""drive.mount('/content/dri"
Ssym_pmppn_info_dict_V3.pickle	Ssym_pmppn_info_dict_V3.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_V3.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""cells"":[{""cell_type"":""code"",""execution_count"":1,""metadata"":{""colab"":{""base_uri"":""https://localhost:8080/""},""executionInfo"":{""elapsed"":20761,""status"":""ok"",""timestamp"":1663976451577,""user"":{""displayName"":""Sajid Ahmed"",""userId"":""04752908110581574178""},""user_tz"":300},""id"":""z-3O_CSy0kbu"",""outputId"":""9d679bfe-4f4d-4031-f87e-541d00ea6eb1""},""outputs"":[{""name"":""stdout"",""output_type"":""stream"",""text"":[""Mounted at /content/drive\n""]}],""source"":[""from google.colab import drive\n"",""drive.mount('/content/dri"
incremental_feature_result_dict.pickle	incremental_feature_result_dict.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_V3.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""cells"":[{""cell_type"":""code"",""execution_count"":1,""metadata"":{""colab"":{""base_uri"":""https://localhost:8080/""},""executionInfo"":{""elapsed"":20761,""status"":""ok"",""timestamp"":1663976451577,""user"":{""displayName"":""Sajid Ahmed"",""userId"":""04752908110581574178""},""user_tz"":300},""id"":""z-3O_CSy0kbu"",""outputId"":""9d679bfe-4f4d-4031-f87e-541d00ea6eb1""},""outputs"":[{""name"":""stdout"",""output_type"":""stream"",""text"":[""Mounted at /content/drive\n""]}],""source"":[""from google.colab import drive\n"",""drive.mount('/content/dri"
list_incremental_feature_result_dict.pickle	list_incremental_feature_result_dict.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_V3.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""cells"":[{""cell_type"":""code"",""execution_count"":1,""metadata"":{""colab"":{""base_uri"":""https://localhost:8080/""},""executionInfo"":{""elapsed"":20761,""status"":""ok"",""timestamp"":1663976451577,""user"":{""displayName"":""Sajid Ahmed"",""userId"":""04752908110581574178""},""user_tz"":300},""id"":""z-3O_CSy0kbu"",""outputId"":""9d679bfe-4f4d-4031-f87e-541d00ea6eb1""},""outputs"":[{""name"":""stdout"",""output_type"":""stream"",""text"":[""Mounted at /content/drive\n""]}],""source"":[""from google.colab import drive\n"",""drive.mount('/content/dri"
Feature-Feature_Correlation.png	Feature-Feature_Correlation.png	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_VGRAPHS_V1.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""provenance"":[{""file_id"":""1OlfyagfDA7_zfl2KcCZPEiT5pk5nP6y2"",""timestamp"":1665522031301}],""collapsed_sections"":[],""machine_shape"":""hm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""5e32b2d1e4c449ddb7915e2e4a0202ff"":{""model_module"":""@jupyter-widgets/controls"",""model_name"":""HBoxModel"",""model_module_version"":""1.5.0"",""state"
S_2648_pmppn_info_dict_V3.pickle	S_2648_pmppn_info_dict_V3.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_VGRAPHS_V1.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""provenance"":[{""file_id"":""1OlfyagfDA7_zfl2KcCZPEiT5pk5nP6y2"",""timestamp"":1665522031301}],""collapsed_sections"":[],""machine_shape"":""hm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""5e32b2d1e4c449ddb7915e2e4a0202ff"":{""model_module"":""@jupyter-widgets/controls"",""model_name"":""HBoxModel"",""model_module_version"":""1.5.0"",""state"
S_669_pmppn_info_dict_V2.pickle	S_669_pmppn_info_dict_V2.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_VGRAPHS_V1.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""provenance"":[{""file_id"":""1OlfyagfDA7_zfl2KcCZPEiT5pk5nP6y2"",""timestamp"":1665522031301}],""collapsed_sections"":[],""machine_shape"":""hm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""5e32b2d1e4c449ddb7915e2e4a0202ff"":{""model_module"":""@jupyter-widgets/controls"",""model_name"":""HBoxModel"",""model_module_version"":""1.5.0"",""state"
S_669_pmppn_info_dict_V3.pickle	S_669_pmppn_info_dict_V3.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_VGRAPHS_V1.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""provenance"":[{""file_id"":""1OlfyagfDA7_zfl2KcCZPEiT5pk5nP6y2"",""timestamp"":1665522031301}],""collapsed_sections"":[],""machine_shape"":""hm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""5e32b2d1e4c449ddb7915e2e4a0202ff"":{""model_module"":""@jupyter-widgets/controls"",""model_name"":""HBoxModel"",""model_module_version"":""1.5.0"",""state"
S_921_pmppn_info_dict_V3.pickle	S_921_pmppn_info_dict_V3.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_VGRAPHS_V1.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""provenance"":[{""file_id"":""1OlfyagfDA7_zfl2KcCZPEiT5pk5nP6y2"",""timestamp"":1665522031301}],""collapsed_sections"":[],""machine_shape"":""hm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""5e32b2d1e4c449ddb7915e2e4a0202ff"":{""model_module"":""@jupyter-widgets/controls"",""model_name"":""HBoxModel"",""model_module_version"":""1.5.0"",""state"
Ssym_pmppn_info_dict_V3.pickle	Ssym_pmppn_info_dict_V3.pickle	drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_VGRAPHS_V1.ipynb	raw_colab_notebook_copy	1	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""provenance"":[{""file_id"":""1OlfyagfDA7_zfl2KcCZPEiT5pk5nP6y2"",""timestamp"":1665522031301}],""collapsed_sections"":[],""machine_shape"":""hm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""5e32b2d1e4c449ddb7915e2e4a0202ff"":{""model_module"":""@jupyter-widgets/controls"",""model_name"":""HBoxModel"",""model_module_version"":""1.5.0"",""state"
